month,airline_id,unique_carrier,carrier,carrier_name,carrier_group_new,sdomt_gallons,satl_gallons,spac_gallons,slat_gallons,sint_gallons,ts_gallons,tdomt_gallons,tint_gallons,total_gallons,sdomt_cost,satl_cost,spac_cost,slat_cost,sint_cost,ts_cost,tdomt_cost,tint_cost,total_cost,year
5,19687,QX,QX,Horizon Air,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
5,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,4023182,0,0,304836,304836,4328018,5044703,403404,5448107,9089834,0,0,755802,755802,9845636,11488221,996564,12484785,2019
5,20447,U7,U7,USA Jet Airlines Inc.,2,0,0,0,0,0,0,317305,9687,326992,0,0,0,0,0,0,686029,32703,718732,2019
5,19977,UA,UA,United Air Lines Inc.,3,153202004,73294536,54098845,27860083,155253464,308455468,153949739,155465624,309415363,322624581,152795530,115391388,60866483,329053401,651677982,324208102,329510626,653718728,2019
5,20195,WI,WI,Sky Lease Cargo,2,0,0,0,0,0,0,11147,1212285,1223432,0,0,0,0,0,0,26946,2730784,2757730,2019
5,20310,WL,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0,0,0,0,0,0,46985,247955,294940,0,0,0,0,0,0,89588,472786,562374,2019
5,20377,X9,X9,Omni Air International LLC,2,0,0,0,0,0,0,613723,2690826,3304549,0,0,0,0,0,0,1477851,6740872,8218723,2019
5,20207,XP,XP,XTRA Airways,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
5,20378,YV,YV,Mesa Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
5,20452,YX,YX,Republic Airline,3,18888,0,0,0,0,18888,18888,0,18888,41578,0,0,0,0,41578,41578,0,41578,2019
5,19393,WN,WN,Southwest Airlines Co.,3,177347813,0,0,2473278,2473278,179821091,177441553,2473278,179914831,371652892,0,0,6309955,6309955,377962847,371853619,6309955,378163574,2019
6,21161,09Q,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",2,0,0,0,0,0,0,401512,808223,1209735,0,0,0,0,0,0,877762,1742073,2619835,2019
6,21352,0WQ,0WQ,Avjet Corporation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
6,21492,1BQ,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1,0,0,0,0,0,0,3864,70432,74296,0,0,0,0,0,0,18431,252722,271153,2019
6,21652,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
6,21712,2HQ,2HQ,Elite Airways LLC,1,110195,0,0,0,0,110195,168234,0,168234,311439,0,0,0,0,311439,493559,0,493559,2019
6,21974,3EQ,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
6,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,301172,0,0,0,0,301172,355723,0,355723,782334,0,0,0,0,782334,924038,0,924038,2019
6,19917,5X,5X,United Parcel Service,3,40665000,12187000,16966000,2717000,31870000,72535000,40665000,31870000,72535000,77414000,23959000,34428000,5613000,64000000,141414000,77414000,64000000,141414000,2019
6,20007,5Y,5Y,Atlas Air Inc.,3,0,0,0,0,0,0,15732351,31496344,47228695,0,0,0,0,0,0,35076392,69904163,104980555,2019
6,19874,8C,8C,Air Transport International,2,0,0,0,0,0,0,43052,730813,773865,0,0,0,0,0,0,120829,1883667,2004496,2019
6,20363,9E,9E,Endeavor Air Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
6,20190,9S,9S,Southern Air Inc.,2,1094965,2102642,3714691,2186,5819519,6914484,1094965,5819519,6914484,2409767,5182766,7919857,4005,13106628,15516395,2409767,13106628,15516395,2019
6,19805,AA,AA,American Airlines Inc.,3,195670252,67039590,19020928,45291083,131351601,327021853,195915483,131521720,327437203,373907739,130140181,37402156,94460076,262002413,635910152,374377915,262365817,636743732,2019
6,20453,ABX,ABX,ABX Air Inc,2,133419,0,0,0,0,133419,133419,0,133419,0,0,0,0,0,0,0,0,0,2019
6,19930,AS,AS,Alaska Airlines Inc.,3,63813286,0,0,678278,678278,64491564,63899921,678278,64578199,135821357,0,0,1666785,1666785,137488142,135989040,1666785,137655825,2019
6,20409,B6,B6,JetBlue Airways,3,57899767,0,0,16881416,16881416,74781183,57899767,16881416,74781183,119555227,0,0,34857852,34857852,154413079,119555227,34857852,154413079,2019
6,21167,CP,CP,Compass Airlines,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
6,19790,DL,DL,Delta Air Lines Inc.,3,196666953,83530097,31788396,22790222,138108715,334775668,198074942,138108715,336183657,416406190,176859655,67306095,48254113,292419863,708826053,420444587,292419863,712864450,2019
6,20366,EV,EV,ExpressJet Airlines LLC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
6,20436,F9,F9,Frontier Airlines Inc.,3,22899112,0,0,1697218,1697218,24596330,22899112,1697218,24596330,41286065,0,0,3355771,3355771,44641836,41286065,3355771,44641836,2019
6,20107,FX,FX,Federal Express Corporation,3,55563857,14693105,22286076,1903348,38882529,94446386,56983007,39523503,96506510,103990000,28220000,45180000,4332000,77732000,181722000,106681494,79155000,185836494,2019
6,20368,G4,G4,Allegiant Air,3,19637023,0,0,0,0,19637023,19947115,232353,20179468,41412959,0,0,0,0,41412959,42106026,527704,42633730,2019
6,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
6,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0,0,0,0,0,0,177454,75579,253033,0,0,0,0,0,0,447931,201992,649923,2019
6,20402,GL,GL,Miami Air International,2,0,0,0,0,0,0,149225,319809,469034,0,0,0,0,0,0,404431,866750,1271181,2019
6,19690,HA,HA,Hawaiian Airlines Inc.,3,15667787,0,6670038,0,6670038,22337825,15667787,6670038,22337825,29621947,0,12917461,0,12917461,42539408,29621947,12917461,42539408,2019
6,20370,KAQ,KAQ,Kalitta Air LLC,2,0,0,0,0,0,0,3052250,4644761,7697011,0,0,0,0,0,0,5945440,10508398,16453838,2019
6,21629,KD,KD,Western Global,2,0,0,0,0,0,0,1842149,1078869,2921018,0,0,0,0,0,0,3835839,2328684,6164523,2019
6,21634,KH,KH,Aloha Air Cargo,2,396366,0,0,0,0,396366,396366,0,396366,743516,0,0,0,0,743516,743516,0,743516,2019
6,20372,KLQ,KLQ,Kalitta Charters II,1,0,0,0,0,0,0,138345,9808,148153,0,0,0,0,0,0,380505,22377,402882,2019
6,20169,L2,L2,Lynden Air Cargo Airlines,1,185144,0,0,0,0,185144,336245,61566,397811,443441,0,0,0,0,443441,844329,196299,1040628,2019
6,20151,M6,M6,Amerijet International,2,0,0,0,1585401,1585401,1585401,500791,1690049,2190840,0,0,0,3426975,3426975,3426975,1082501,3653180,4735681,2019
6,20398,MQ,MQ,Envoy Air,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
6,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,2,0,0,0,0,0,0,110460,437315,547775,0,0,0,0,0,0,374003,1555405,1929408,2019
6,20108,NC,NC,Northern Air Cargo Inc.,1,259324,0,0,0,0,259324,407071,0,407071,507435,0,0,0,0,507435,787763,0,787763,2019
6,20416,NK,NK,Spirit Air Lines,3,36737363,0,0,4914976,4914976,41652339,36737363,4914976,41652339,75170578,0,0,10056835,10056835,85227413,75170578,10056835,85227413,2019
6,20397,OH,OH,PSA Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
6,20304,OO,OO,SkyWest Airlines Inc.,3,8915291,0,0,0,0,8915291,8915291,0,8915291,20779214,0,0,0,0,20779214,20779214,0,20779214,2019
6,20177,PFQ,PFQ,Asia Pacific,1,0,0,0,0,0,0,0,333834,333834,0,0,0,0,0,0,0,765867,765867,2019
6,20100,PO,PO,Polar Air Cargo Airways,3,2980851,709842,11761339,0,12471181,15452032,2980851,12471181,15452032,5662856,1567724,23591976,0,25159700,30822556,5662856,25159700,30822556,2019
6,19687,QX,QX,Horizon Air,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
6,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,5374879,0,0,911178,911178,6286057,6200681,968745,7169426,11081522,0,0,2135113,2135113,13216635,13077984,2267662,15345646,2019
6,20447,U7,U7,USA Jet Airlines Inc.,2,0,0,0,0,0,0,448144,14417,462561,0,0,0,0,0,0,899896,44743,944639,2019
6,19977,UA,UA,United Air Lines Inc.,3,158802116,75616971,53292139,31692487,160601597,319403713,159500662,160737489,320238151,306347461,147753982,106826039,65593766,320173787,626521248,307713727,320455909,628169636,2019
6,20195,WI,WI,Sky Lease Cargo,2,0,0,0,0,0,0,0,566138,566138,0,0,0,0,0,0,0,1189220,1189220,2019
6,20310,WL,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0,0,0,0,0,0,159403,134150,293553,0,0,0,0,0,0,253766,213564,467330,2019
6,20377,X9,X9,Omni Air International LLC,2,0,0,0,0,0,0,426101,3070130,3496231,0,0,0,0,0,0,934804,7368962,8303766,2019
6,20207,XP,XP,XTRA Airways,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
6,20378,YV,YV,Mesa Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
6,20452,YX,YX,Republic Airline,3,18137,0,0,0,0,18137,18137,0,18137,38021,0,0,0,0,38021,38021,0,38021,2019
6,19393,WN,WN,Southwest Airlines Co.,3,176316720,0,0,2713632,2713632,179030352,176417715,2713632,179131347,351393094,0,0,6375770,6375770,357768864,351593930,6375770,357969700,2019
7,21161,09Q,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",2,0,0,0,0,0,0,312166,2103361,2415527,0,0,0,0,0,0,1043401,1812328,2855729,2019
7,21352,0WQ,0WQ,Avjet Corporation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
7,21492,1BQ,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1,0,0,0,0,0,0,4053,62740,66793,0,0,0,0,0,0,15848,169033,184881,2019
7,21652,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
7,21712,2HQ,2HQ,Elite Airways LLC,1,109064,0,0,0,0,109064,157065,0,157065,308439,0,0,0,0,308439,500082,0,500082,2019
7,21974,3EQ,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
7,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,390874,0,0,0,0,390874,426753,0,426753,1015464,0,0,0,0,1015464,1114248,0,1114248,2019
7,19917,5X,5X,United Parcel Service,3,45011000,12242000,18078000,2880000,33200000,78211000,45011000,33200000,78211000,88737000,23379000,34914000,6038000,64331000,153068000,88737000,64331000,153068000,2019
7,20007,5Y,5Y,Atlas Air Inc.,3,0,0,0,0,0,0,16123997,34078678,50202675,0,0,0,0,0,0,36371051,76224609,112595660,2019
7,19874,8C,8C,Air Transport International,2,0,0,0,0,0,0,47205,812855,860060,0,0,0,0,0,0,129601,2172139,2301740,2019
7,20363,9E,9E,Endeavor Air Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
7,20190,9S,9S,Southern Air Inc.,2,1227334,2293129,4301038,0,6594167,7821501,1227334,6594167,7821501,2734807,5379671,9087076,0,14466747,17201554,2734807,14466747,17201554,2019
7,19805,AA,AA,American Airlines Inc.,3,200601221,70341415,20023724,47225419,137590558,338191779,200831199,137763844,338595043,385858147,136632087,38137388,97101514,271870989,657729136,386300528,272226731,658527259,2019
7,20453,ABX,ABX,ABX Air Inc,2,158928,0,0,0,0,158928,158928,0,158928,0,0,0,0,0,0,0,0,0,2019
7,19930,AS,AS,Alaska Airlines Inc.,3,66937916,0,0,623643,623643,67561559,66996749,623643,67620392,145117185,0,0,1576430,1576430,146693615,145232985,1576430,146809415,2019
7,20409,B6,B6,JetBlue Airways,3,60919004,0,0,18857771,18857771,79776775,60919004,18857771,79776775,127696495,0,0,39529064,39529064,167225559,127696495,39529064,167225559,2019
7,21167,CP,CP,Compass Airlines,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
7,19790,DL,DL,Delta Air Lines Inc.,3,206257947,87307829,33130839,23280029,143718697,349976644,207363151,143769991,351133142,403679204,170875137,64842256,45562675,281280068,684959272,407109894,281380458,688490352,2019
7,20366,EV,EV,ExpressJet Airlines LLC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
7,20436,F9,F9,Frontier Airlines Inc.,3,25073216,0,0,1603336,1603336,26676552,25073216,1603336,26676552,47012069,0,0,3387238,3387238,50399307,47012069,3387238,50399307,2019
7,20107,FX,FX,Federal Express Corporation,3,54376496,15381075,23096897,2089891,40567863,94944359,56012289,41427349,97439638,106677000,30169000,44699000,4719000,79587000,186264000,109927000,81629159,191556159,2019
7,20368,G4,G4,Allegiant Air,3,21131147,0,0,0,0,21131147,21534807,164400,21699207,46518327,0,0,0,0,46518327,47444838,378124,47822962,2019
7,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
7,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0,0,0,0,0,0,111751,89010,200761,0,0,0,0,0,0,302753,250802,553555,2019
7,20402,GL,GL,Miami Air International,2,0,0,0,0,0,0,156364,302210,458574,0,0,0,0,0,0,421359,814374,1235733,2019
7,19690,HA,HA,Hawaiian Airlines Inc.,3,16087016,0,7194376,0,7194376,23281392,16087016,7194376,23281392,31347956,0,13709257,0,13709257,45057213,31347956,13709257,45057213,2019
7,20370,KAQ,KAQ,Kalitta Air LLC,2,0,0,0,0,0,0,2702001,3739270,6441271,0,0,0,0,0,0,5485728,8393881,13879609,2019
7,21629,KD,KD,Western Global,2,0,0,0,0,0,0,1400576,1108388,2508964,0,0,0,0,0,0,3202909,2611665,5814574,2019
7,21634,KH,KH,Aloha Air Cargo,2,429557,0,0,0,0,429557,429557,0,429557,822598,0,0,0,0,822598,822598,0,822598,2019
7,20372,KLQ,KLQ,Kalitta Charters II,1,0,0,0,0,0,0,105957,20731,126688,0,0,0,0,0,0,270552,56333,326885,2019
7,20169,L2,L2,Lynden Air Cargo Airlines,1,251838,0,0,0,0,251838,403722,9300,413022,578466,0,0,0,0,578466,1012104,21123,1033227,2019
7,20151,M6,M6,Amerijet International,2,0,0,0,1389919,1389919,1389919,861701,1507262,2368963,0,0,0,3113867,3113867,3113867,1930489,3376753,5307242,2019
7,20398,MQ,MQ,Envoy Air,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
7,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,2,0,0,0,0,0,0,75831,819230,895061,0,0,0,0,0,0,241209,2904645,3145854,2019
7,20108,NC,NC,Northern Air Cargo Inc.,1,314989,0,0,0,0,314989,421503,0,421503,663094,0,0,0,0,663094,890009,0,890009,2019
7,20416,NK,NK,Spirit Air Lines,3,38320573,0,0,5028491,5028491,43349064,38320573,5028491,43349064,80953479,0,0,10622855,10622855,91576334,80953479,10622855,91576334,2019
7,20397,OH,OH,PSA Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
7,20304,OO,OO,SkyWest Airlines Inc.,3,9566241,0,0,0,0,9566241,9566241,0,9566241,21469274,0,0,0,0,21469274,21469274,0,21469274,2019
7,20177,PFQ,PFQ,Asia Pacific,1,0,0,0,0,0,0,0,421335,421335,0,0,0,0,0,0,0,885651,885651,2019
7,20100,PO,PO,Polar Air Cargo Airways,3,2583178,604648,11253822,0,11858470,14441648,2583178,11858470,14441648,5168602,1268450,21168491,0,22436941,27605543,5168602,22436941,27605543,2019
7,19687,QX,QX,Horizon Air,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
7,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,3762872,0,0,887445,887445,4650317,4198458,1001072,5199530,8123838,0,0,2083838,2083838,10207676,9214238,2343883,11558121,2019
7,20447,U7,U7,USA Jet Airlines Inc.,2,0,0,0,0,0,0,287984,18532,306516,0,0,0,0,0,0,597567,53308,650875,2019
7,19977,UA,UA,United Air Lines Inc.,3,163602359,76391495,54888033,33224952,164504480,328106839,164295066,164694081,328989147,318916771,149560487,106573191,68329653,324463331,643380102,320251056,324816300,645067356,2019
7,20195,WI,WI,Sky Lease Cargo,2,0,0,0,0,0,0,0,727737,727737,0,0,0,0,0,0,0,1594189,1594189,2019
7,20310,WL,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0,0,0,0,0,0,41492,91090,132582,0,0,0,0,0,0,120015,263476,383491,2019
7,20377,X9,X9,Omni Air International LLC,2,0,0,0,0,0,0,357883,3779166,4137049,0,0,0,0,0,0,747727,8858287,9606014,2019
7,20207,XP,XP,XTRA Airways,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
7,20378,YV,YV,Mesa Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
7,20452,YX,YX,Republic Airline,3,27361,0,0,0,0,27361,27361,0,27361,56688,0,0,0,0,56688,56688,0,56688,2019
7,19393,WN,WN,Southwest Airlines Co.,3,182539375,0,0,2459214,2459214,184998589,182640130,2459214,185099344,362437125,0,0,5797137,5797137,368234262,362654100,5797137,368451237,2019
8,21161,09Q,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",2,0,0,0,0,0,0,288920,691498,980418,0,0,0,0,0,0,1041710,1818583,2860293,2019
8,21352,0WQ,0WQ,Avjet Corporation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,21492,1BQ,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1,0,0,0,0,0,0,7072,23540,30612,0,0,0,0,0,0,27652,61083,88735,2019
8,21652,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,21712,2HQ,2HQ,Elite Airways LLC,1,114588,0,0,0,0,114588,145383,0,145383,317125,0,0,0,0,317125,414672,0,414672,2019
8,21974,3EQ,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,370652,0,0,0,0,370652,459018,0,459018,873615,0,0,0,0,873615,1084816,0,1084816,2019
8,19917,5X,5X,United Parcel Service,3,43409000,11670000,17516000,2780000,31966000,75375000,43409000,31966000,75375000,82869000,22553000,34673000,5678000,62904000,145773000,82869000,62904000,145773000,2019
8,20007,5Y,5Y,Atlas Air Inc.,3,0,0,0,0,0,0,16764718,33741803,50506521,0,0,0,0,0,0,36170901,75762297,111933198,2019
8,19874,8C,8C,Air Transport International,2,0,0,0,0,0,0,23473,778506,801979,0,0,0,0,0,0,48341,2041138,2089479,2019
8,20363,9E,9E,Endeavor Air Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,20190,9S,9S,Southern Air Inc.,2,1251684,2364388,4516590,1848,6882826,8134510,1251684,6882826,8134510,2657455,5556135,9699503,4077,15259715,17917170,2657455,15259715,17917170,2019
8,19805,AA,AA,American Airlines Inc.,3,202894574,70336377,20270807,44174310,134781494,337676068,203192653,135003848,338196501,381039943,134812431,38814044,90720075,264346550,645386493,381593620,264788688,646382308,2019
8,20453,ABX,ABX,ABX Air Inc,2,159484,0,0,0,0,159484,159484,0,159484,0,0,0,0,0,0,0,0,0,2019
8,19930,AS,AS,Alaska Airlines Inc.,3,66006281,0,0,511217,511217,66517498,66100174,511217,66611391,137929922,0,0,1242006,1242006,139171928,138106879,1242006,139348885,2019
8,20409,B6,B6,JetBlue Airways,3,60585417,0,0,19173518,19173518,79758935,60585417,19173518,79758935,124292370,0,0,39334911,39334911,163627281,124292370,39334911,163627281,2019
8,21167,CP,CP,Compass Airlines,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,19790,DL,DL,Delta Air Lines Inc.,3,205778169,87613874,33320826,23272261,144206961,349985130,206920890,144206961,351127851,391476743,166678488,63390244,44273642,274342374,665819117,394893012,274342374,669235386,2019
8,20366,EV,EV,ExpressJet Airlines LLC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,20436,F9,F9,Frontier Airlines Inc.,3,25512256,0,0,520291,520291,26032547,25512256,520291,26032547,46146191,0,0,1223415,1223415,47369606,46146191,1223415,47369606,2019
8,20107,FX,FX,Federal Express Corporation,3,57600477,15042547,23085768,2110647,40238962,97839439,59321547,41058655,100380202,108349000,28487000,44810000,4671000,77968000,186317000,111635000,79758327,191393327,2019
8,20368,G4,G4,Allegiant Air,3,15347680,0,0,0,0,15347680,16090859,119327,16210186,32802872,0,0,0,0,32802872,34499210,265855,34765065,2019
8,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0,0,0,0,0,0,94612,158323,252935,0,0,0,0,0,0,236707,414614,651321,2019
8,20402,GL,GL,Miami Air International,2,0,0,0,0,0,0,145261,210220,355481,0,0,0,0,0,0,396679,574068,970747,2019
8,19690,HA,HA,Hawaiian Airlines Inc.,3,16136273,0,7592735,0,7592735,23729008,16190448,7592735,23783183,30475345,0,14487191,0,14487191,44962536,30576646,14487191,45063837,2019
8,20370,KAQ,KAQ,Kalitta Air LLC,2,0,0,0,0,0,0,3180454,4656457,7836911,0,0,0,0,0,0,8799806,9331809,18131615,2019
8,21629,KD,KD,Western Global,2,0,0,0,0,0,0,802348,531102,1333450,0,0,0,0,0,0,1748652,1278423,3027075,2019
8,21634,KH,KH,Aloha Air Cargo,2,423687,0,0,0,0,423687,423687,0,423687,799725,0,0,0,0,799725,799725,0,799725,2019
8,20372,KLQ,KLQ,Kalitta Charters II,1,0,0,0,0,0,0,57736,56575,114311,0,0,0,0,0,0,156971,149454,306425,2019
8,20169,L2,L2,Lynden Air Cargo Airlines,1,175233,0,0,0,0,175233,290578,18933,309511,388236,0,0,0,0,388236,668960,51135,720095,2019
8,20151,M6,M6,Amerijet International,2,0,0,0,1143201,1143201,1143201,1170963,1158873,2329836,0,0,0,2460322,2460322,2460322,2520070,2494050,5014120,2019
8,20398,MQ,MQ,Envoy Air,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,2,0,0,0,0,0,0,26529,84542,111071,0,0,0,0,0,0,95400,1441243,1536643,2019
8,20108,NC,NC,Northern Air Cargo Inc.,1,320321,0,0,0,0,320321,465418,0,465418,637138,0,0,0,0,637138,913881,0,913881,2019
8,20416,NK,NK,Spirit Air Lines,3,39098822,0,0,3725737,3725737,42824559,39098822,3725737,42824559,81114551,0,0,7729426,7729426,88843977,81114551,7729426,88843977,2019
8,20397,OH,OH,PSA Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,20304,OO,OO,SkyWest Airlines Inc.,3,8790766,0,0,0,0,8790766,8790766,0,8790766,21267349,0,0,0,0,21267349,21267349,0,21267349,2019
8,20177,PFQ,PFQ,Asia Pacific,1,0,0,0,0,0,0,0,386916,386916,0,0,0,0,0,0,0,860924,860924,2019
8,20100,PO,PO,Polar Air Cargo Airways,3,2215213,277803,9758768,0,10036571,12251784,2215213,10036571,12251784,4305348,596347,19332871,0,19929218,24234566,4305348,19929218,24234566,2019
8,19687,QX,QX,Horizon Air,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,5660560,0,0,465642,465642,6126202,6572865,508671,7081536,11754627,0,0,1077215,1077215,12831842,13305447,1125983,14431430,2019
8,20447,U7,U7,USA Jet Airlines Inc.,2,0,0,0,0,0,0,462203,38169,500372,0,0,0,0,0,0,924554,106556,1031110,2019
8,19977,UA,UA,United Air Lines Inc.,3,162360183,75508731,55800390,29621923,160931044,323291227,163531864,161156564,324688428,308413848,145753696,109459063,60135055,315347814,623761662,310650235,315782939,626433174,2019
8,20195,WI,WI,Sky Lease Cargo,2,0,0,0,0,0,0,0,908243,908243,0,0,0,0,0,0,0,1956967,1956967,2019
8,20310,WL,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0,0,0,0,0,0,50866,56582,107448,0,0,0,0,0,0,192018,213596,405614,2019
8,20377,X9,X9,Omni Air International LLC,2,0,0,0,0,0,0,446849,2916847,3363696,0,0,0,0,0,0,985794,7364118,8349912,2019
8,20207,XP,XP,XTRA Airways,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,20378,YV,YV,Mesa Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
8,20452,YX,YX,Republic Airline,3,22245,0,0,0,0,22245,22245,0,22245,46383,0,0,0,0,46383,46383,0,46383,2019
8,19393,WN,WN,Southwest Airlines Co.,3,175218927,0,0,1702372,1702372,176921299,175268660,1702372,176971032,342805103,0,0,3911530,3911530,346716633,342904670,3911530,346816200,2019
9,21161,09Q,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",2,0,0,0,0,0,0,415270,592868,1008138,0,0,0,0,0,0,1430024,1166525,2596549,2019
9,21352,0WQ,0WQ,Avjet Corporation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
9,21492,1BQ,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1,0,0,0,0,0,0,76144,171305,247449,0,0,0,0,0,0,241376,543037,784413,2019
9,21652,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
9,21712,2HQ,2HQ,Elite Airways LLC,1,59983,0,0,0,0,59983,148395,0,148395,170051,0,0,0,0,170051,508180,0,508180,2019
9,21974,3EQ,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
9,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,265824,0,0,0,0,265824,361624,0,361624,685649,0,0,0,0,685649,932749,0,932749,2019
9,19917,5X,5X,United Parcel Service,3,40870000,11611000,17578000,2688000,31877000,72747000,40870000,31877000,72747000,78729000,21978000,33721000,5508000,61207000,139936000,78729000,61207000,139936000,2019
9,20007,5Y,5Y,Atlas Air Inc.,3,0,0,0,0,0,0,16151077,32502107,48653184,0,0,0,0,0,0,35106509,70017869,105124378,2019
9,19874,8C,8C,Air Transport International,2,0,0,0,0,0,0,26608,792993,819601,0,0,0,0,0,0,88364,2058257,2146621,2019
